configuration,average
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.2603466346440142
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.3039711654330157
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.31297770017006543
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.3100452831388698
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.3128180794909122
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.26480059623684365
"ranker_{""alpha"": 0.1}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.30495717597128447
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.3152036321692881
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.30770136571856793
"ranker_{""alpha"": 0.1}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.3021099901427321
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.31166304707397824
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.3000511642269781
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.3043336613793834
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.31436953204575
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.2619265535556772
"ranker_{""alpha"": 0.1}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.2981945350772079
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.3049859184644993
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.31070671621410595
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.307158122055131
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.3006565231416409
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.3146560110464459
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.3022955933495332
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.3050986448206044
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.26006565395047765
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.3110283587988834
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.29810019001316307
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.30313152122996284
"ranker_{""alpha"": 0.1}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.29879792209353867
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.30284189568037884
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.305588845523117
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.3063599454012438
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.314671954364734
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.2983691275682835
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.26257394238971843
"ranker_{""alpha"": 0.1}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.2992225899929705
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.2977983537838556
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.2970533311257688
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.30698666977758826
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.31270174873220363
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.3098406552537848
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.3065574863672648
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.2988105414932489
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.3010987928978807
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.31329842902764415
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.31372851728747625
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.31357646684289453
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.3026077618044458
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.3043460350280817
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.30674603433005493
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.2971620626368917
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.30363970688455866
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.26077071170838784
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.3012148371612345
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.3133711846247013
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.2980326572194954
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.2619265535556772
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.3115742517339837
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.2994930794240345
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.31370813456907126
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.29977270842249415
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.3138188056821611
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.3020723381736215
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.31208587384313385
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.297241816302113
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.3126079078848129
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.30697667047667276
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.3047133588370056
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.3062501805549844
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.30107659579742824
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.3050986448206044
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.29817609883456
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.3110283587988834
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.26257394238971843
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.31070671621410595
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.3089650990919922
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.29794354016682983
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.3028013186462753
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.314671954364734
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.29853923767923213
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.31370813456907126
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2970628975077425
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.30313152122996284
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.31329842902764415
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.3010987928978807
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.3026077618044458
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.3115742517339837
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.30698666977758826
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.26006565395047765
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.26077071170838784
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.3065574863672648
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.31270174873220363
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.2977983537838556
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.3133711846247013
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2988105414932489
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.2970533311257688
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.3020723381736215
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.30697667047667276
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.3063599454012438
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.29817609883456
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.31372851728747625
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.3098406552537848
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.2994930794240345
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.3012148371612345
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.3138188056821611
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.3047133588370056
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.31357646684289453
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.29977270842249415
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.30674603433005493
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.3126079078848129
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.3043460350280817
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.31208587384313385
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.31070671621410595
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.297241816302113
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.30363970688455866
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.3062501805549844
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.2619265535556772
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.3050986448206044
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.3089650990919922
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.29794354016682983
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.2980326572194954
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.29853923767923213
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.3028013186462753
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.2971620626368917
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.2970628975077425
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.30313152122996284
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.3110283587988834
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.30698666977758826
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2970533311257688
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.314671954364734
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.30107659579742824
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2988105414932489
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.3065574863672648
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.2977983537838556
"ranker_{""alpha"": 0.15000000000000002}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.3010987928978807
